DataHoraAbertura;NumProcesso;Cliente;Prioridade;Tecnico;DescricaoProb;ComoReproduzir;Classificacao;Departamento
27/04/2022 11:56;6284;2045;1;RF;Na base de dados da Queirua , configurar o email do Frank     para as faturas  enviadas     ;Na base de dados da Queirua , configurar o email do Frank     para as faturas  enviadas ;0;Cluster A
13/06/2022 08:19;6834;2361;1;PM;"3 Situações em que nenhum trabalhador trabalhou nenhum dia do mês: 80098 está  processar sub de alimentação e sub de férias e natal e tem irs negativo; 80425 está a processar sub alimentação; 80460 está a processar sub de férias e natal80    ";.;2;Cluster C
22/02/2022 18:52;5525;2411;3;TE;Modelo 10 ano de 2021 no FR só aparece numa empresa. Já criei o cenário para todas as empresas, verifiquei as permissões do utilizador mas continua sem aparecer o modelo    ;Ano 2021 Fiscal Reporting MODELO 10;2;Cluster C
17/01/2023 10:58;9375;1022;1;TE;Atualização retenção na fonte IRS 1º SEMESTRE       Atualizar tabelas ret fonte 2023;PROCESSO CRIADO EM DUPLICADO;3;Cluster D
19/07/2022 15:04;7224;2045;1;FS;NOVAS TABELAS RETENÇÃO IRS    ;Boa tarde, Agradeço que carreguem as novas tabelas de IRS (julho/22) em todas as empresa. ;1;Cluster B
02/08/2023 17:36;12516;2377;2;AF;LANÇAR DOCUMENTO IVA DA ERRADO    ;8.97€ + IVA 23% = 2.063€ = 11.033€ 8.18€ + IVA 23% = 1.881€ = 10.061€              SOMA      =               = 21.094€ NO PRIMAVERA DA 21.10€ DA ERROS EM VARIAS FATURAS DE FORNECEDORES E NÃO CONSIGO CORRIGIR PARA DAR IGUAL AS FATURAS.;1;Cluster B
30/03/2022 16:59;5986;1022;2;PM;Valor de descontos por baixa médica    ;Ao marcar nas alterações mensais baixa médica de 14 a 28 de fevereiro. No recibo aparece desconto de 120 horas x valor hora. Quando deveria parecer apenas 88 horas x valor hora. ( menos as 32 horas de 2 sábados e 2 domingos) Preciso corrigir recibo ;1;Cluster B
06/01/2022 09:32;4735;2045;1;TE;Bom dia. Venho solicitar o seguinte: 1 - Importação das novas tabelas de retenção de IRS/22 nas bases de dados. 2- Criação dos cenários no Fiscal Reporting para a DMR - AT/2022 3- Verificar anomalia  envio recibos de vencimento por mail. Estrela  Fun    ;Urgente;2;Cluster C
05/01/2022 14:29;4715;2277;1;HR;Novo Utilizador Primavera    ;Peço que seja criado no Primavera o utilizador Márcia Fernandes. Depois daremos nós os acessos aos módulos que queremos. Este utilizador também tem de ser criado para acesso ao ambiente de trabalho remoto. Obrigada ;1;Cluster B
05/08/2021 09:47;2962;2044;3;HR;"Portatil de Fátima Ribeiro não está a conseguir ligar-se através da VPN da Ghofle, aparece a mensagem de erro ""LOOPBACK WAS DETECTED"".    "; ;0;Cluster A
03/04/2023 15:01;10726;2361;1;FS;preciso de auxilio por causa dos Relatórios únicos, nomeadamente na criação de informação de suporte aos mesmos em todas as empresas    ;.;2;Cluster C
14/02/2022 16:38;5427;4;1;FS;valor a negativo na conta corrente de cliente - pretendemos saldar - colocar a zero    ;valor negativo na conta corrente de cliente - pretendemos colocar a zero;0;Cluster A
05/06/2023 09:50;11693;1385;2;HR;Programa Dois    ;Não incia;1;Cluster B
04/11/2022 16:34;8280;1533;3;PM;CRIAR AJUDA DE CUSTO KM     ;PRECISO DE CRIAR UMA REMUNERAÇÃO  AJUDA DE CUSTO KM. É MUITO URGENTE PORQUE TENHO QUE FAZER OS SALARIOS PARA PAGAR NA SEGUNDA FEIRA;1;Cluster B
28/06/2022 12:00;6988;2361;1;TE;"rejeição da DRI; não consigo perceber o pq da rejeição do ficheiro por parte da SS, eles alegam que há rendimentos duplicados    ";.;2;Cluster C
26/12/2022 09:58;8863;2361;1;FS;os feriados de 1 e 8 de Dez não aparecem ( pelo menos na TAL2LOG não vi nas outras emp ) nas alterações mensais    ;.;2;Cluster C
19/05/2022 10:30;6539;2411;3;TE;CORREÇÃO DE RETROATIVOS     ;Como é que se pode anular e fazer novo? empresa cliente - Gascan;1;Cluster B
27/05/2022 14:23;6653;1728;1;TE;email/spam    ;Continua o envio dos meus emails internos mas que entram na caixa de spam do destinatario.;1;Cluster B
24/10/2023 09:52;13319;2277;2;AF;Criação de novo utilizador    ;Solicito que seja criado um novo utilizador, ,   Contacto da colega - 916 201 143   Obrigada, ;1;Cluster B
03/10/2023 15:53;13161;2301;1;CR;Anti virus finda daqui por 5 dias    ;Boa Tarde, Remeto-vos em anexo a informação sobre a caducidade do anti virus no meu PC.  Obrigado Fátima Capito;1;Cluster B
24/01/2022 09:29;5032;2428;2;MR;Série 2022 Compras (Encomendas)    ;Bom dia, Precisávamos de bloquear a data no módulo compras para que não seja possível criar documentos com data posterior à data atual. Temos o exemplo da 9ENC 2022/9 que foi criada por engano com data de 24/12/2022. É possível? Obrigada!;3;Cluster D
11/01/2023 11:37;9267;1586;2;DD;Ao abrir a time-sheet, aparece a imagem de outra entidade que não a nossa (RPS).    ;Após a vossa intervenção, os utilizadores já conseguem aceder à Time-sheet, no entanto, ao abrir aparece o nome de outra entidade que não a nossa (RPS).;2;Cluster C
21/07/2022 09:17;7246;1533;3;TE;OUTLOOK    ;Preciso de ajuda com urgência, tenho a minha caixa do outlook cheia não consigo nem enviar nem receber emails.  Obrigada;1;Cluster B
31/01/2023 10:22;9641;2198;3;TE;Impletanção da empresa ADEA, existem erros de integração.    ;No ãmbito da impletação da ADEA no primavera, existem pequenos erros de integração no lançamento das faturas ou recibos. Para poder fechar o mês, precisamos que entrem em contacto com João Rodrigues , por forma a corrigir os erros. Obrigada;0;Cluster A
28/01/2022 10:17;5147;2333;1;FS;Em salários - necessito de ajuda em duas situações distintas. Podem por favor ligar na parte da manha , ou então das 14:30 até ás 16h. Obrigado    ;Em salários - necessito de ajuda em duas situações distintas. Podem por favor ligar na parte da manha , ou então das 14:30 até ás 16h. Obrigado;2;Cluster C
05/05/2022 14:48;6376;1533;2;RF;Mapa Explorador de Vendas    ;Mapa explorador de vendas computador D. Margarida;1;Cluster B
24/02/2022 16:48;5564;2332;2;FS;Os mapas de centros de custos não batem certo com os valores da Contabilidade. Há valores que queria corrigir porque ja foram detetados, mas preciso de ajuda para os corrigir    ;PROCESSO CRIADO EM DUPLICADO PEDIDO DE INTERVENÇÃO JÁ TINHA SIDO REGISTADA NO Processo nº PAT/000/PRI/5562 - 2332;2;Cluster C
20/02/2024 14:44;14814;2333;1;HR;Quero abrir o download da IES 2023, e diz que não encontra o Java , podem por favor me ajudar     ;Quero abrir o download da IES 2023, e diz que não encontra o Java , podem por favor me ajudar ;3;Cluster D
30/06/2022 10:54;7023;4;1;FS;Primavera Nova Versão - versão 10.  Não consigo pesquisar / visualizar artigos (modulo compras / inventario)    ;rimavera Nova Versão - versão 10.  Não consigo pesquisar / visualizar artigos (modulo compras / inventario);0;Cluster A
28/09/2023 09:17;13111;2354;1;PM;Servidor    ;Bom dia. Serve o presente para solicitar o apoio do técnico para verificar o servidor, pois um disco está com a luz vermelha.  Obrigada.  Gina Sousa ;1;Cluster B
15/06/2021 11:45;2477;2092;1;RF;PDF não abre     ;no computador ao selecionar os documentos pdf os mesmo não abrem;0;Cluster A
21/09/2021 10:56;3418;1099;1;TE;PRIMAVERA V9    ;ACEDER EMPRESA;1;Cluster B
13/07/2023 14:20;12280;1287;3;HR;Problemas com um PC dos recursos humanos - não arranca depois da atualização.    ;Problemas com um PC dos recursos humanos - não arranca depois da atualização.;2;Cluster C
29/09/2022 17:02;7891;1728;1;TE;DV2    ;Hoje foi efetuado uma DV2/2022/2 na Elisabetta Franchi Porto, mas a DV não ficou nos créditos para descontar na FR2 cliente 9999, Tax Free. Podem contactar a mim ou a loja p.f.  ;1;Cluster B
10/11/2022 11:21;8355;2292;2;SP;Bom dia, Já procederam à alteração da data de integração de compras para 31/10/2022, mas continua a dar erro: Podem verificar por favor?   Melhores cumprimentos, Nelson Silva  ;erro no ficheiro abaixo;2;Cluster C
19/11/2021 14:45;4081;1987;2;TE;Alteração da discrição para:    ;9632 - MATCH PDT-00-G10-TRG-580-CP;1;Cluster B
28/03/2022 10:10;5939;903;1;SP;Parametrização do Subsidio de Refeição em Cartão    ;Parametrização do Subsidio de Refeição em Cartão;1;Cluster B
26/01/2022 12:47;5106;2406;2;FS;Atualização Tabelas Retenção    ;Boa tarde! Verifiquei que as tabelas de IRS de 2022 não estão atualizadas. Podem verificar pf e atualizar? Obrigada.;1;Cluster B
01/02/2022 11:16;5188;2428;3;MR;Bom dia, ao ir às transações, dá-me um erro ao converter as encomendas da sonae. Precisava que verificassem o porquê desse erro.    ;Obrigada;2;Cluster C
18/12/2023 10:07;13856;4;1;TE;Atualizações Primavera versão 10  + abertura serie documentos ano2024    ;Atualizações Primavera versão 10  + abertura serie documentos ano2024;3;Cluster D
20/12/2021 13:42;4400;2301;1;TE;Configuração do Fiscal Reporting para obtenção de magnético de declaração de IVA para preenchimento de anexo 40 e 41 e pedidos de reembolso de IVA    ;Configuração do Fiscal Reporting para obtenção de magnético de declaração de IVA para preenchimento de anexo 40 e 41 e pedidos de reembolso de IVA;2;Cluster C
12/01/2022 16:46;4854;421;1;TE;Não se consegue criar a serie para 2021 e 2022 para o RE na empresa A102 - Infoconsul    ;"Erro com o ""envio do saft""";3;Cluster D
11/07/2022 12:50;7134;7;1;CR;Bom dia, O antivírus está desatualizado. Peço, por favor, que procedam à atualização do mesmo. Obrigada.    ;.;2;Cluster C
17/11/2022 16:18;8437;2361;1;TE;não consigo criar funcionários na nova empresa OA, dá erro ao preencher os dados bancários    ;.;0;Cluster A
11/10/2021 18:44;3653;2332;2;FS;Operacoes-pagamentos    ;Nao consigo submeter o pagamento de 60,30 (emissao de recibo) do cliente 014.0025. Seleciono distribuicao automatica e qdo valido o valor da erro. aguardo o vosso contato. obrigada ines ;1;Cluster B
15/02/2023 14:45;9953;1099;1;PM;MODELO 10 - FISCAL REPORTING    ;ATUALIZAÇÃO MODELO 10 - AO TENTAR SUBMETER DÁ ERRO ;1;Cluster B
20/01/2023 12:49;9447;2332;1;TE;Queria alterar a lista dos centros de custo. Podem ligar ?    ;*;2;Cluster C
18/09/2023 10:53;13004;1728;1;TE;Abertura de caixa    ;Hoje saiu abertura de caixa da VYP. Continuamos com o problema a negativo da abertura de caixa.;1;Cluster B
15/07/2022 16:56;7199;2361;1;TE;o funcionário 40094 da Mgs não está a reter irs, o que não é possível face ao vencimento.    ;.;2;Cluster C
20/02/2024 12:13;14809;2023;1;PM;precisamos de ajuda na importação das faturas  no PAA , só aparece o símbolo J( Jasmim) e S     ;precisamos de ajuda na importação das faturas  no PAA , só aparece o símbolo J( Jasmim) e S ;2;Cluster C
06/05/2021 10:55;2048;2248;1;AM;Extensibilidade  CDU's e Mapa;"Alterar ordem de carga ""compras"" c/campos de utilizador Local Carga DataHora Carga ADR Local Descarga DataHora Descarga Obs  Alterar mapa para conter a mesma informação que o atual mapa de ordem de carga ";1;Cluster B
28/11/2022 16:07;8545;2411;1;FS;Os recibos de vencimento da BD BlackHeath emitidos no Layout Coverflex não tem os dados dos funcionários no canto superior direito.    ;Anexo recibos incorretos do mês 11(julgo que a diferença foi quando alteramos os recibos para o Coverflex);2;Cluster C
03/08/2022 13:49;7411;1533;2;TE;email do outlook    ;Recebi um email do Outlook que eu não sei se é virus ou é vedadeiro. Por favor preciso que me digam alguma coisa Obrigada;1;Cluster B
04/08/2022 10:13;7428;2332;1;PM;Os valores do FCT - Cont 4157021 - não aparecem . O calculo dos 2% esta a ser feito sobre o salario base + sub de alimentação, é só sobre o salario Base. O Sr Horácio recebeu sub ferias sobre o valor antigo de salario . recebeu 280 e deveria ser 300    ;*;2;Cluster C
08/05/2023 11:49;11235;2277;2;TE;Criação de novo utilizador    ;Solicitamos que seja feita a criação de novo utilizador na maquina da nova colega, , contacto, ;1;Cluster B
14/02/2023 11:53;9925;2092;1;TE;Gostaria de saber como está a situação do processo que criei a semana passada devido ao erro que dá em transformar a GRP n.4 em fatura. Paços de ferreira    ;Gostaria de saber como está a situação do processo que criei a semana passada devido ao erro que dá em transformar a GRP n.4 em fatura. Paços de ferreira;2;Cluster C
24/11/2021 09:35;4125;423;2;FS;Fiz mal a readmissão de um funcionário e os dias de sub. férias a pagar está mal    ;Ele como foi readimitido a 18-11-2021 só tem direito a 2.86667 de férias;2;Cluster C
27/10/2022 18:11;8213;1586;1;FS;Atualização do Primavera no computador do colega Rui Silva não ficou operacional. Peço que resolvam esta questão. Obrigado.    ;Atualização do Primavera no computador do colega Rui Silva não ficou operacional. Peço que resolvam esta questão. Obrigado.;2;Cluster C
16/05/2023 11:03;11350;2411;1;PM;Na empresa GTU foi necessário reabrir os IVA's de 2022 para corrigir contas de custos, e ao proceder ao novo fecho dos trimestres ocorre um erro. O primeiro trimestre fechou corretamente, mas o segundo não recupera o reporte anterior da conta 2437.    ;Assim, faz o apuramento e coloca o resultado na 2436, sem ir buscar o reporte anterior.;3;Cluster D
17/05/2022 14:24;6506;421;1;FS;Alterar o NIF na empresa PROFTETA    ;NIF Correto: 000000400VP012;1;Cluster B
26/08/2022 09:28;7599;1728;1;TE;Listagem clientes     ;Preciso de tirar hoje de três lojas, a listagem dos clientes, contactos/aniversários/vendas;1;Cluster B
23/01/2023 11:42;9472;960;2;FS;Atualização das tabelas de IRS para 2023    ;Atualização das tabelas de IRS para 2023;3;Cluster D
03/01/2023 17:51;9098;273;1;MR;RESUMO DE PROJETOS VCP - FAA (faturas de adiantamento)    ;Vimos por este meio solicitar explicação relativa á interação que os documentos FAA serie 2022 e 2023 - geram na analise RESUMO DE PROJETOS VCP...  conforme explicado ao Mário no passado, deu erro na analise, pf telefonar para falar com engª Joana ;1;Cluster B
01/07/2022 11:27;7037;421;1;TE;Conclusão do processo PAT/000/PRI/5642 - Faturação electronica dos bombeiros    ;a partir de hoje é obrigatorio enviar as FA para as entidades publicas.;2;Cluster C
16/01/2023 11:53;9359;2092;1;RF;faturas POS não estão a sair com a morada de carga certa, nem a morada da descarga aparece no documento. Paços de Ferreira    ;faturas POS não estão a sair com a morada de carga certa, nem a morada da descarga aparece no documento. Paços de Ferreira;0;Cluster A
21/02/2024 09:44;14824;1987;2;PM;Lançamento Bancos -  Valor pago e não facturado    ;Lançamento Bancos -  Valor pago e não facturado;0;Cluster A
04/05/2022 00:10;6358;421;1;TE;Falha de ligação à base de dados. Tem que se fazer as operações novamente depois de se reiniciar a aplicação.    ;ERRO RECORRENTE;2;Cluster C
25/05/2023 10:58;11522;2411;1;PM;O Webservice do Primavera nao esta a funcionar no meu PC - pq nao comunica as facturas emitidas ao EFATURA    ;O Webservice nao esta a funcioanr no meu PC, segue em anexo o print Screen da ultima actualizaçao que nao foi efectuada.;2;Cluster C
20/04/2022 15:50;6219;2319;2;TE;Precisava de saber que informações precisam para criar as fichas do imobilizado da Propriarmonia no primavera de forma automática. A empresa é a 302 adquirida pela Geriavi Portugal em Novembro.    ;?;2;Cluster C
17/02/2022 09:36;5457;2045;1;FS;FISCAL REPORTING - DMR    ;Desde ontem que não se consegue processar as  Declarações de Remunerações. ;1;Cluster B
06/02/2024 10:36;14607;1385;3;HR;"Face às alterações ontem realizadas pelo Sr. Hernâni, o Dr. Ricardo está a encontrar dificuldades por causa dos ficheiros mostrarem ""Só Leitura"".     ";Por favor contactar o Dr. Ricardo;2;Cluster C
29/03/2022 16:40;5971;2361;1;FS;Na produção do Relatório único pelo Fiscal Reporting está a ir buscar funcionários inativos que não estiveram ao serviço em 2021    ;.;3;Cluster D
